route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
820210,20161611multiint-0000001,47333420-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333421-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333422-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333423-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333424-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333425-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333448-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333449-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333450-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333451-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333452-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333453-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333454-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333455-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333456-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333457-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333470-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333471-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333472-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333473-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333474-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333475-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333484-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333485-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333478-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333479-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333506-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333499-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333508-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333505-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333509-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333510-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333511-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333512-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333480-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333481-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333482-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333483-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333492-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333493-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333486-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333487-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333555-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333507-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333515-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333551-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333517-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333518-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333519-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333520-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333513-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333514-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333528-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333552-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333521-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333522-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333532-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333533-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333538-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333539-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333544-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333545-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333536-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333537-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333542-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333543-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333490-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333491-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333500-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161611multiint-0000001,47333501-20161611multiint-0000001,"Gare fluviale (Est)",,0,,02100048,1
820210,20161611multiint-0000001,47333502-20161611multiint-0000001,"Place D'Youville (Ouest)",,1,,02100034,1
828004,20161611multiint-0000001,47333874-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333802-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333884-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47333965-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334049-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333977-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334061-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333989-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334073-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333848-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333930-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333858-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333940-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333868-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333950-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334028-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333955-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334038-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333813-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333896-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333825-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333908-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333837-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333920-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334001-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334085-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334012-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334095-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334022-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828004,20161611multiint-0000001,47333875-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333803-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333885-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47333966-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334050-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333978-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334062-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333990-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334074-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333849-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333932-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333860-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333942-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333870-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828014,20161611multiint-0000001,47333951-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334034-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333962-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334046-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333821-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333904-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333833-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333916-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333845-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333928-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333856-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333938-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333866-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333948-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334029-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333956-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334039-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333814-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333897-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333826-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333909-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333838-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333921-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334002-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334086-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334013-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334096-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334023-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828004,20161611multiint-0000001,47333799-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333881-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333809-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333891-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47333972-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334056-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333984-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334068-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333996-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334080-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334007-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334090-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334017-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334100-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334027-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828004,20161611multiint-0000001,47333876-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333804-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333886-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47333967-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334051-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333979-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334063-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333991-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334075-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333850-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828014,20161611multiint-0000001,47333952-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334035-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333963-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334047-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333822-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333905-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333834-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333917-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333846-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333929-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333857-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333939-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333867-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333949-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334030-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333957-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334040-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333815-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333898-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333827-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333910-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333839-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333922-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47334003-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828004,20161611multiint-0000001,47333800-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333882-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161611multiint-0000001,47333810-20161611multiint-0000001,"Beauport (Est)",,0,,80040063,1
828004,20161611multiint-0000001,47333892-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161611multiint-0000001,47333973-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334057-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333985-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334069-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47333997-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334081-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334008-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334091-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161611multiint-0000001,47334018-20161611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
828014,20161611multiint-0000001,47334101-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161611multiint-0000001,47333877-20161611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
820180,20161511multiint-0000010,47329940-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329925-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329941-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329926-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329942-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329927-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329943-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329928-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329944-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329929-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329945-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329930-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329946-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329931-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329947-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329932-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329948-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329933-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329949-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329934-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820180,20161511multiint-0000010,47329950-20161511multiint-0000010,"Université Laval (Ouest)",,1,,01800202,2
820180,20161511multiint-0000010,47329920-20161511multiint-0000010,"Gare du Palais (Est)",,0,,01800207,2
820070,20161511multiint-0000010,47328844-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
820070,20161511multiint-0000010,47328766-20161511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
820250,20161511multiint-0000010,47329970-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
820070,20161511multiint-0000010,47328771-20161511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
829076,20161511multiint-0000010,47328713-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,90760033,2
829076,20161511multiint-0000010,47328715-20161511multiint-0000010,"Place D'Youville (Est)",,0,,90760036,2
829076,20161511multiint-0000010,47328714-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,90760033,2
820070,20161511multiint-0000010,47328716-20161511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
820110,20161511multiint-0000010,47330345-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
820110,20161511multiint-0000010,47330307-20161511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
820110,20161511multiint-0000010,47330348-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
820110,20161511multiint-0000010,47330310-20161511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
820110,20161511multiint-0000010,47371172-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100321,2
820150,20161511multiint-0000010,47330468-20161511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
820150,20161511multiint-0000010,47330451-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
820150,20161511multiint-0000010,47330469-20161511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
820150,20161511multiint-0000010,47330452-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
820150,20161511multiint-0000010,47330470-20161511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
820130,20161511multiint-0000010,47330401-20161511multiint-0000010,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300377,2
820130,20161511multiint-0000010,47330397-20161511multiint-0000010,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300375,2
820530,20161511multiint-0000010,47330550-20161511multiint-0000010,"Terminus Beauport (Ouest)",,1,,05300213,2
820070,20161511multiint-0000010,47328873-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
820930,20161511multiint-0000010,47330291-20161511multiint-0000010,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
